timestamp,energy_generation,wind_direction_100m,wind_direction_sin,wind_direction_cos,hour,day_of_week,day_of_year,month,quarter,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,energy_generation_lag_1,energy_generation_lag_2,energy_generation_lag_3,energy_generation_lag_6,energy_generation_lag_12,energy_generation_lag_24,energy_generation_lag_48,energy_generation_lag_168,energy_generation_rolling_mean_24,energy_generation_rolling_std_24,energy_generation_rolling_mean_168,energy_generation_rolling_std_168
2012-01-08 00:30:00,82.99032149944438,287.1,-0.9557930147983299,0.2940403252323047,0,6,8,1,1,1,0.0,1.0,0.13718540405660057,0.9905453876091833,0.49999999999999994,0.8660254037844387,103.29291355527346,198.29791966857837,50.06118589108569,179.94215150851355,12.23717877337644,68.19445989163478,31.761041270899813,0.0,63.809470831174615,62.27247936954184,67.83323797492041,119.96283621440786
2012-01-08 01:30:00,1.8912003558853205,287.44,-0.9540313261337581,0.29970690475106326,1,6,8,1,1,1,0.25881904510252074,0.9659258262890683,0.13718540405660057,0.9905453876091833,0.49999999999999994,0.8660254037844387,82.99032149944438,103.29291355527346,198.29791966857837,44.776949602582114,54.39982200164662,2.2805651350384872,4.338636110560608,908.6661474630844,63.7932472987099,62.289254591052256,62.435768051663274,100.76844822310474
2012-01-08 02:30:00,1.8912003558856367,287.78000000000003,-0.9522360425245224,0.305362930489665,2,6,8,1,1,1,0.49999999999999994,0.8660254037844387,0.13718540405660057,0.9905453876091833,0.49999999999999994,0.8660254037844387,1.8912003558853205,82.99032149944438,103.29291355527346,50.50617421011764,101.512960279146,14.962732227446711,11.84781399422359,12.96028479180321,63.248600137394845,62.789920024449,62.36988064430662,100.80460372851915
2012-01-08 03:30:00,11.62531983470754,289.87,-0.9404662204253444,0.33988716986504136,3,6,8,1,1,1,0.7071067811865475,0.7071067811865476,0.13718540405660057,0.9905453876091833,0.49999999999999994,0.8660254037844387,1.8912003558856367,1.8912003558853205,82.99032149944438,50.06118589108569,26.643675602033184,58.404716872933314,11.013460896038954,59.01657581160205,61.299458594135444,63.666769539109,62.08778983492033,100.88032500021706
2012-01-08 04:30:00,5.284236288503427,288.92,-0.9459722326819834,0.324247644547595,4,6,8,1,1,1,0.8660254037844386,0.5000000000000001,0.13718540405660057,0.9905453876091833,0.49999999999999994,0.8660254037844387,11.62531983470754,1.8912003558856367,1.8912003558853205,198.29791966857837,27.58927577997632,164.75692512155092,1.4462120368535363,86.2721103523043,54.6547632260918,60.650149221802174,61.60571915596913,100.95754119721616
2012-01-08 05:30:00,37.15652463916142,295.6,-0.9018325264051136,0.4320857488019827,5,6,8,1,1,1,0.9659258262890683,0.25881904510252074,0.13718540405660057,0.9905453876091833,0.49999999999999994,0.8660254037844387,5.284236288503427,11.62531983470754,1.8912003558856367,103.29291355527346,199.3547669262789,52.89798642491383,1.0012237178217518,90.66637000274416,53.99886898501878,60.75500021261541,61.2872081716621,100.94971754868187
2012-01-08 06:30:00,14.962732227446711,298.29,-0.8805600841002325,0.47393452953904047,6,6,8,1,1,1,1.0,6.123233995736766e-17,0.13718540405660057,0.9905453876091833,0.49999999999999994,0.8660254037844387,37.15652463916142,5.284236288503427,11.62531983470754,82.99032149944438,179.94215150851355,23.918122147963228,24.14061630747896,52.619868725519005,53.625727738330596,60.974883705443396,61.06305854964975,101.01086641856323
2012-01-08 07:30:00,87.05083991061,313.94,-0.7200668503280137,0.6939046988302457,7,6,8,1,1,1,0.9659258262890683,-0.25881904510252063,0.13718540405660057,0.9905453876091833,0.49999999999999994,0.8660254037844387,14.962732227446711,37.15652463916142,5.284236288503427,1.8912003558853205,44.776949602582114,21.693180552803675,3.44865947249704,2.1136945154013707,56.348963544905864,60.946200231915306,61.568636796049816,100.92657502920541
2012-01-08 08:30:00,30.426076313804142,308.47,-0.7829339974608237,0.6221047786506827,8,6,8,1,1,1,0.8660254037844387,-0.4999999999999998,0.13718540405660057,0.9905453876091833,0.49999999999999994,0.8660254037844387,87.05083991061,14.962732227446711,37.15652463916142,1.8912003558856367,50.50617421011764,28.812993657313488,3.170541773102056,26.921793301428327,56.416175322259626,60.91539480184759,61.58949562350443,100.91973346328045
2012-01-08 09:30:00,238.34686838144702,265.62,-0.9970794714752446,-0.07637098639304733,9,6,8,1,1,1,0.7071067811865476,-0.7071067811865475,0.13718540405660057,0.9905453876091833,0.49999999999999994,0.8660254037844387,30.426076313804142,87.05083991061,14.962732227446711,11.62531983470754,50.06118589108569,1.5018355767327858,3.615530092134157,18.244521080306793,66.2847183557894,70.12152166609921,62.899628643154074,101.77868390987743
